StudyPackageCd,Study Package Version,FullTitle,Stage,Study Package Category Type,Category Type Description,CreditPointValue,Nominal Hour Value,Non Credit Point Value,Scheduled Hour Value,Owning Organisational Unit Code,Owning Organisational Unit Name,Study Package Sort Code,Short Title,Abbreviated Title,Primary FOE,Award Code,Award Level Type,Expected Time to Complete,Study Type,Study Package Category,Secondary FOE,Study Package Grading Scheme Code,Study Package Requisite Types,Fee Level Type,Fee Level Code,Keyword,SpkStageCd_Code,SpkCatCd_Code,AwdCd_Code,AwdLvlTypeCd_Code,FeeLvlTypeCd_Code,StudyTypeCd_Code
CBK92096,1,48cp Second Major/ Electives,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92096,Second Major/ Electives,Second Major/ Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92097,1,48cp Second Major/ Electives,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92097,Second Major/ Electives,Second Major/ Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92098,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92098,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92099,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92099,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92100,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92100,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92101,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92101,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92102,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92102,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92103,1,48cp Elective Choice,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92103,Elective choice,Elective choice,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92104,1,24cp Electives (6cp List),Active,CBK,Choice Block,24,0,0,0,G,Arts and Social Sciences,CBK92104,Electives (6cp List),Electives (6cp List),,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92105,1,24cp Electives (8cp List),Active,CBK,Choice Block,24,0,0,0,G,Arts and Social Sciences,CBK92105,Electives (8cp List),Electives (8cp List),,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92106,1,48cp Electives Choice (6cp and 8cp Lists),Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92106,Electives choice (6cp and 8cp lists),Electives choice (6cp and 8cp,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92107,2,48cp Electives (8cp List),Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92107,Electives (8cp List),Electives (8cp List),,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92108,2,48cp Electives (6cp List),Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92108,Electives (6cp List),Electives (6cp List),,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92109,1,48cp Electives,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92109,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92110,1,24cp Electives (MProf Accounting),Active,CBK,Choice Block,24,0,0,0,B,Business,CBK92110,Electives (MProf Accounting),Electives (MProf Accounting),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92111,2,12cp Electives (MManagement),Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92111,Electives (MManagement),Electives (MManagement),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92112,2,6cp Electives (MManagement),Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92112,Electives (MManagement),Electives (MManagement),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92113,1,6cp Electives (MSportM),Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92113,Electives (MSportM),Electives (MSportM),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92114,1,12cp Electives (MSportM Extension),Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92114,Electives (MSportM Extension),Electives (MSportM Extension),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92115,1,6cp Electives (Management),Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92115,Electives (Management),Electives (Management),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92116,2,12cp Electives (MEventM Ext),Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92116,Electives (MEventM Ext),Electives (MEventM Ext),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92117,1,6cp Electives (MNFPSEM),Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92117,Electives (MNFPSEM),Electives (MNFPSEM),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92118,1,12cp Electives (MNFPSEM),Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92118,Electives (MNFPSEM),Electives (MNFPSEM),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92119,1,12cp Electives (MHRM),Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92119,Electives (MHRM),Electives (MHRM),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92120,1,6cp Electives (MHRM),Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92120,Electives (MHRM),Electives (MHRM),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92121,1,48cp Electives (MMarketing),Active,CBK,Choice Block,48,0,0,0,B,Business,CBK92121,Electives (MMarketing),Electives (MMarketing),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92122,1,72cp Electives (MMarketing),Active,CBK,Choice Block,72,0,0,0,B,Business,CBK92122,Electives (MMarketing),Electives (MMarketing),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92123,1,30cp Electives (GDMarketing),Active,CBK,Choice Block,30,0,0,0,B,Business,CBK92123,Electives (GDMarketing),Electives (GDMarketing),,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92124,1,24cp Options (Civil Engineering),Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92124,Options (Civil Engineering),Options (Civil Engineerin,,,NA,0,Not Applicable,Choice Block,,,,,,10060,AC,CB,,,,$NAP
CBK92125,1,24cp Options,Active,CBK,Choice Block,24,0,0,0,A,"Design, Architecture and Building",CBK92125,Options,Options,,,NA,0,Not Applicable,Choice Block,,,,,,10020,AC,CB,,,,$NAP
CBK92126,1,36cp Core Options (Cybersecurity),Active,CBK,Choice Block,36,0,0,0,D,Engineering and Information Technology,CBK92126,Core options (Cybersecurity),Core options (Cybersecurity),,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92127,1,24cp Sub-Major/Electives Choice,Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92127,Sub-major/electives choice,Sub-major/electives choice,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92128,1,24cp Technical subject choice (Cybersecurity Extension),Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92128,Technical subject choice,Technical subject choice,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92129,1,48cp Non-ICS Options,Active,CBK,Choice Block,48,0,0,0,G,Arts and Social Sciences,CBK92129,Non-ICS options,Non-ICS options,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92130,1,24cp Electives,Active,CBK,Choice Block,24,0,0,0,G,Arts and Social Sciences,CBK92130,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92131,1,16cp Core Subjects,Active,CBK,Choice Block,16,0,0,0,G,Arts and Social Sciences,CBK92131,Core Subjects,Core Subjects,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92132,1,32cp Language and Culture Subjects,Active,CBK,Choice Block,32,0,0,0,G,Arts and Social Sciences,CBK92132,Language and Culture subjects,Language and Culture subjects,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92133,1,96cp BIS Transfer Options,Active,CBK,Choice Block,96,0,0,0,G,Arts and Social Sciences,CBK92133,BIS Transfer options,BIS Transfer options,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92134,3,12cp Biomedical Engineering Electives,Active,CBK,Choice Block,12,0,0,0,N,Science,CBK92134,Biomedical Engineering electives,Biomedical Engineering electiv,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92135,2,12cp Environment and Management Electives,Active,CBK,Choice Block,12,0,0,0,N,Science,CBK92135,Environment and Management electives,Environment and Management ele,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92136,1,18cp Medical Laboratory Science,Active,CBK,Choice Block,18,0,0,0,N,Science,CBK92136,Medical Laboratory Science,Medical Laboratory Science,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92137,1,24cp Electives (Science UG),Active,CBK,Choice Block,24,0,0,0,N,Science,CBK92137,Electives (Science UG),Electives (Science UG),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92138,1,72cp Major Choice (Biotechnology) BBiotech,Active,CBK,Choice Block,72,0,0,0,N,Science,CBK92138,Major choice (Biotechnology),Major choice (Biotechnology),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92139,1,144cp Stream Choice (Biotechnology),Active,CBK,Choice Block,144,0,0,0,N,Science,CBK92139,Stream Choice (Biotechnology),Stream Choice (Biotechnology),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92140,2,72cp Major choice BAdvSc,Active,CBK,Choice Block,72,0,0,0,N,Science,CBK92140,Major choice,Major choice BAdvSc,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92141,1,6cp Chemistry Choice 1,Active,CBK,Choice Block,6,0,0,0,N,Science,CBK92141,Chemistry Choice 1,Chemistry Choice 1,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92142,1,12cp Chemistry Choice 2,Active,CBK,Choice Block,12,0,0,0,N,Science,CBK92142,Chemistry Choice 2,Chemistry Choice 2,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92144,1,72cp Major Choice (Medical Science),Active,CBK,Choice Block,72,0,0,0,N,Science,CBK92144,Major choice (Medical Science),Major choice (Medical Science),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92145,1,78cp Major Choice (Medical Science),Active,CBK,Choice Block,78,0,0,0,N,Science,CBK92145,Major choice (Medical Science),Major choice (Medical Science),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92146,1,72cp Major Choice (Medical Science),Active,CBK,Choice Block,72,0,0,0,N,Science,CBK92146,Major choice (Medical Science),Major choice (Medical Science),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92147,1,18cp Core Options (Artificial Intelligence),Active,CBK,Choice Block,18,0,0,0,D,Engineering and Information Technology,CBK92147,Core options (Artificial Intelligence),Core options (Artificial Intel,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92148,1,12cp Core Options (Artificial Intelligence),Active,CBK,Choice Block,12,0,0,0,D,Engineering and Information Technology,CBK92148,Core options (Artificial Intelligence),Core options (Artificial Intel,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92149,1,6cp Professional Choice,Active,CBK,Choice Block,6,0,0,0,D,Engineering and Information Technology,CBK92149,Professional Choice,Professional Choice,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92150,1,24cp Sub-major Choice,Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92150,Sub-major Choice,Sub-major Choice,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92151,1,Electrical Engineering options,Active,CBK,Choice Block,12,0,0,0,D,Engineering and Information Technology,CBK92151,Electrical Engineering options,Electrical Engineering options,,,NA,0,Not Applicable,Choice Block,,,,,,10060,AC,CB,,,,$NAP
CBK92152,1,18cp Data Science Engineering choice,Active,CBK,Choice Block,18,0,0,0,D,Engineering and Information Technology,CBK92152,Data Science Engineering choice,Data Science Engineering choic,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92153,1,6cp Data Science Engineering choice,Active,CBK,Choice Block,6,0,0,0,D,Engineering and Information Technology,CBK92153,Data Science Engineering choice,Data Science Engineering choic,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92154,1,18cp Level 3 Options,Draft,CBK,Choice Block,18,0,0,0,J,Health,CBK92154,Level 3 Options,Level 3 Options,,,NA,0,Not Applicable,Choice Block,,,,,,10090,DR,CB,,,,$NAP
CBK92155,1,15cp Electives,Active,CBK,Choice Block,15,0,0,0,G,Arts and Social Sciences,CBK92155,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10040,AC,CB,,,,$NAP
CBK92156,1,18cp Alternative Electives Communication,Active,CBK,Choice Block,18,0,0,0,G,Arts and Social Sciences,CBK92156,Alternative Electives Communication,Alternative Electives Communic,,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92157,1,6cp Elective,Active,CBK,Choice Block,6,0,0,0,J,Health,CBK92157,Elective,Elective,,,NA,0,Not Applicable,Choice Block,,,,,,10090,AC,CB,,,,$NAP
CBK92158,1,24cp Electives,Active,CBK,Choice Block,24,0,0,0,B,Business,CBK92158,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92159,1,6cp Electives,Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92159,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92160,1,24cp Stream Choice MBA,Active,CBK,Choice Block,24,0,0,0,B,Business,CBK92160,Stream Choice MBA,Stream Choice MBA,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92161,1,12cp Health Science Choice,Active,CBK,Choice Block,12,0,0,0,J,Health,CBK92161,Health Science choice,Health Science choice,,,NA,0,Not Applicable,Choice Block,,,,,,10090,AC,CB,,,,$NAP
CBK92162,1,6cp Business Elective,Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92162,Business Elective,Business Elective,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92163,2,16cp Electives,Active,CBK,Choice Block,16,0,0,0,C,TD School,CBK92163,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10120,AC,CB,,,,$NAP
CBK92163,2,16cp Electives,Active,CBK,Choice Block,16,0,0,0,C,Transdisciplinary Innovation,CBK92163,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10120,AC,CB,,,,$NAP
CBK92164,1,6cp Electives Choice (Criminology),Active,CBK,Choice Block,6,0,0,0,G,Arts and Social Sciences,CBK92164,Electives Choice (Criminology),Electives Choice (Crim),,,NA,0,Not Applicable,Choice Block,,,,,,10050,AC,CB,,,,$NAP
CBK92165,1,30cp Cybersecurity Options,Active,CBK,Choice Block,30,0,0,0,D,Engineering and Information Technology,CBK92165,Cybersecurity options,Cybersecurity options,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92166,1,18cp Artificial Intelligence Options,Active,CBK,Choice Block,18,0,0,0,D,Engineering and Information Technology,CBK92166,Artificial Intelligence options,Artificial Intelligence option,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92167,1,96cp Research Stream Choice,Active,CBK,Choice Block,96,0,0,0,B,Business,CBK92167,Research Stream choice,Research Stream choice,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92168,1,12cp Options,Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92168,Options,Options,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92169,1,6cp Programming for Research,Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92169,Programming for Research,Programming for Research,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92170,1,36cp Accounting Research Electives,Active,CBK,Choice Block,36,0,0,0,B,Business,CBK92170,Accounting Research Electives,Accounting Research Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92171,1,18cp Accounting Research Option,Active,CBK,Choice Block,18,0,0,0,B,Business,CBK92171,Accounting Research Option,Accounting Research Option,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92172,1,24cp Accounting Research Electives,Active,CBK,Choice Block,24,0,0,0,B,Business,CBK92172,Accounting Research Electives,Accounting Research Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92173,1,6cp Accounting Research Option,Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92173,Accounting Research Option,Accounting Research Option,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92174,1,72cp Stream Choice,Active,CBK,Choice Block,72,0,0,0,B,Business,CBK92174,Stream Choice,Stream Choice,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92175,1,24cp Finance Research Option,Active,CBK,Choice Block,24,0,0,0,B,Business,CBK92175,Finance Research option,Finance Research option,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92176,1,36cp Finance Research Electives,Active,CBK,Choice Block,36,0,0,0,B,Business,CBK92176,Finance Research electives,Finance Research electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92177,1,18cp Marketing Research Electives,Active,CBK,Choice Block,18,0,0,0,B,Business,CBK92177,Marketing Research electives,Marketing Research electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92178,1,66cp Stream Choice,Active,CBK,Choice Block,66,0,0,0,B,Business,CBK92178,Stream choice,Stream choice,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92179,1,12cp Management Research Electives,Active,CBK,Choice Block,12,0,0,0,B,Business,CBK92179,Management Research electives,Management Research electives,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92180,1,18cp Management Research Option,Active,CBK,Choice Block,18,0,0,0,B,Business,CBK92180,Management Research option,Management Research option,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92181,1,6cp Management Research Option,Active,CBK,Choice Block,6,0,0,0,B,Business,CBK92181,Management Research option,Management Research option,,,NA,0,Not Applicable,Choice Block,,,,,,10010,AC,CB,,,,$NAP
CBK92182,1,6cp Elective,Active,CBK,Choice Block,6,0,0,0,L,Law,CBK92182,Elective,Elective,,,NA,0,Not Applicable,Choice Block,,,,,,10080,AC,CB,,,,$NAP
CBK92183,1,6cp Elective or Non-common Law Subject,Active,CBK,Choice Block,6,0,0,0,L,Law,CBK92183,Elective or non-common law subject,Elective or non-common law sub,,,NA,0,Not Applicable,Choice Block,,,,,,10080,AC,CB,,,,$NAP
CBK92184,1,24cp Electives (8cp subjects),Active,CBK,Choice Block,24,0,0,0,G,Arts and Social Sciences,CBK92184,Electives (8cp subjects),Electives (8cp subjects),,,NA,0,Not Applicable,Choice Block,,,,,,10030,AC,CB,,,,$NAP
CBK92185,1,48cp Science (Honours) Major Choice,Active,CBK,Choice Block,48,0,0,0,N,Science,CBK92185,Science (Honours) major choice,Science (Honours) major choice,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92186,1,18cp Electives,Active,CBK,Choice Block,18,0,0,0,D,Engineering and Information Technology,CBK92186,Electives,Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92187,1,24cp Cybersecurity Options,Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92187,Cybersecurity options,Cybersecurity options,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92188,1,24cp Sub-major/Electives Games Development,Active,CBK,Choice Block,24,0,0,0,D,Engineering and Information Technology,CBK92188,Sub-major/Electives Games Development,Sub-major/Electives Games Deve,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92189,1,Medical Laboratory Science Electives,Active,CBK,Choice Block,12,0,0,0,N,Science,CBK92189,Medical Laboratory Science Electives,Medical Laboratory Science Ele,,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92190,1,24cp Sub-major Choice (Chemistry),Active,CBK,Choice Block,24,0,0,0,N,Science,CBK92190,Sub-major choice (Chemistry),Sub-major choice (Chemistry),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92191,1,24cp Sub-major Choice (Mathematics),Active,CBK,Choice Block,24,0,0,0,N,Science,CBK92191,Sub-major choice (Mathematics),Sub-major choice (Mathematics),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92192,1,24cp Sub-major Choice (Physics),Active,CBK,Choice Block,24,0,0,0,N,Science,CBK92192,Sub-major choice (Physics),Sub-major choice (Physics),,,NA,0,Not Applicable,Choice Block,,,,,,10100,AC,CB,,,,$NAP
CBK92193,1,48cp Sub-Major Choice/Elective,Active,CBK,Choice Block,48,0,0,0,D,Engineering and Information Technology,CBK92193,Sub-Major Choice/Elective,Sub-Major Choice/Elective,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92194,1,48cp Major Choice,Active,CBK,Choice Block,48,0,0,0,D,Engineering and Information Technology,CBK92194,Major choice,Major choice,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92195,1,48cp Major and Sub-majors/Electives Choice,Active,CBK,Choice Block,48,0,0,0,D,Engineering and Information Technology,CBK92195,Major and Sub-majors/Electives choice,Major and Sub-majors/Electives,,,NA,0,Not Applicable,Choice Block,,,,,,10070,AC,CB,,,,$NAP
CBK92196,1,32cp Core Subjects (DInn),Draft,CBK,Choice Block,32,0,0,0,C,Transdisciplinary Innovation,CBK92196,Core subjects (DInn),Core subjects (DInn),,,NA,0,Not Applicable,Choice Block,,,,,,10120,DR,CB,,,,$NAP
