StudyPackageCd,Study Package Version,FullTitle,Stage,Study Package Category Type,Category Type Description,CreditPointValue,Nominal Hour Value,Non Credit Point Value,Scheduled Hour Value,Owning Organisational Unit Code,Owning Organisational Unit Name,Study Package Sort Code,Short Title,Abbreviated Title,Primary FOE,Award Code,Award Level Type,Expected Time to Complete,Study Type,Study Package Category,Secondary FOE,Study Package Grading Scheme Code,Study Package Requisite Types,Fee Level Type,Fee Level Code,Keyword,SpkStageCd_Code,SpkCatCd_Code,AwdCd_Code,AwdLvlTypeCd_Code,FeeLvlTypeCd_Code,StudyTypeCd_Code,,,,,,,,,,,
C11260,2,Graduate Certificate in Applied Human Studies,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11260,Graduate Certificate in Applied Human Studies,GradCert App Human Studies,61701,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11264,1,Graduate Certificate in Legal Studies,Active,GC,Graduate Certificate,24,0,0,0,L,Law,C11264,Graduate Certificate in Legal Studies,GradCertLS,90900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10080,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11264,1,Graduate Certificate in Legal Studies,Active,GC,Graduate Certificate,24,0,0,0,L,Law,C11264,Graduate Certificate in Legal Studies,GradCertLS,90900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11265,1,Graduate Certificate in Laws,Active,GC,Graduate Certificate,24,0,0,0,L,Law,C11265,Graduate Certificate in Laws,GradCertLaws,90900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10080,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11265,1,Graduate Certificate in Laws,Active,GC,Graduate Certificate,24,0,0,0,L,Law,C11265,Graduate Certificate in Laws,GradCertLaws,90900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11266,1,Graduate Certificate in Engineering Management,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11266,Graduate Certificate in Engineering Management,Grad Cert Engineering Mgt,30000,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11266,1,Graduate Certificate in Engineering Management,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11266,Graduate Certificate in Engineering Management,Grad Cert Engineering Mgt,30000,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10060,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11267,1,Graduate Certificate in High Performance Sport,Active,GC,Graduate Certificate,24,0,0,0,J,Health,C11267,Graduate Certificate in High Performance Sport,GC High Performance Sport,69903,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10090,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11267,1,Graduate Certificate in High Performance Sport,Active,GC,Graduate Certificate,24,0,0,0,J,Health,C11267,Graduate Certificate in High Performance Sport,GC High Performance Sport,69903,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11268,1,Graduate Certificate in Palliative Care,Active,GC,Graduate Certificate,24,0,0,0,J,Health,C11268,Graduate Certificate in Palliative Care,Grad Cert Palliative Care,69900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11268,1,Graduate Certificate in Palliative Care,Active,GC,Graduate Certificate,24,0,0,0,J,Health,C11268,Graduate Certificate in Palliative Care,Grad Cert Palliative Care,69900,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10090,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11270,2,Graduate Certificate in Planning,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11270,Graduate Certificate in Planning,GradCertPlan,40103,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11270,2,Graduate Certificate in Planning,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11270,Graduate Certificate in Planning,GradCertPlan,40103,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10020,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11271,3,Graduate Certificate in Property Development,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11271,Graduate Certificate in Property Development,GradCertPropDev,80503,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10020,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11271,3,Graduate Certificate in Property Development,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11271,Graduate Certificate in Property Development,GradCertPropDev,80503,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11272,1,Graduate Certificate in Interaction Design,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11272,Graduate Certificate in Interaction Design,Grad Cert Interaction Design,29999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10070,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11272,1,Graduate Certificate in Interaction Design,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11272,Graduate Certificate in Interaction Design,Grad Cert Interaction Design,29999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,20110,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,20110,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10120,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11274,2,Graduate Certificate in Data Science and Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11274,Graduate Certificate in Data Science and Innovation,GC Data Science and Innovation,10199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10120,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11275,2,Graduate Certificate in Landscape Architecture,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11275,Graduate Certificate in Landscape Architecture,GC Landscape Arch,40105,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11275,2,Graduate Certificate in Landscape Architecture,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11275,Graduate Certificate in Landscape Architecture,GC Landscape Arch,40105,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10020,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11276,1,Graduate Certificate in Construction Management,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11276,Graduate Certificate in Construction Management,GC Construction Mgt,40303,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10020,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11276,1,Graduate Certificate in Construction Management,Active,GC,Graduate Certificate,24,0,0,0,A,"Design, Architecture and Building",C11276,Graduate Certificate in Construction Management,GC Construction Mgt,40303,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11277,1,Graduate Certificate in Genetic Counselling,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11277,Graduate Certificate in Genetic Counselling,GradCertGenCouns,69999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10095,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11277,1,Graduate Certificate in Genetic Counselling,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11277,Graduate Certificate in Genetic Counselling,GradCertGenCouns,69999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11279,1,Graduate Certificate in Health Policy and Economics,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11279,Graduate Certificate in Health Policy and Economics,GradCertHPolEcon,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11279,1,Graduate Certificate in Health Policy and Economics,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11279,Graduate Certificate in Health Policy and Economics,GradCertHPolEcon,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11279,2,Graduate Certificate in Health Policy and Economics,Draft,GC,Graduate Certificate,24,0,0,0,B,Business,C11279,Graduate Certificate in Health Policy and Economics,GradCertHPolEcon,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,DR,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11279,2,Graduate Certificate in Health Policy and Economics,Draft,GC,Graduate Certificate,24,0,0,0,B,Business,C11279,Graduate Certificate in Health Policy and Economics,GradCertHPolEcon,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,DR,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11280,2,Graduate Certificate in Business Analytics,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11280,Graduate Certificate in Business Analytics,GC Business Analytics,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11280,2,Graduate Certificate in Business Analytics,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11280,Graduate Certificate in Business Analytics,GC Business Analytics,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11281,3,Graduate Certificate in Financial Planning,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11281,Graduate Certificate in Financial Planning,GradCertFinPlan,81199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11281,3,Graduate Certificate in Financial Planning,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11281,Graduate Certificate in Financial Planning,GradCertFinPlan,81199,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11282,2,Graduate Certificate in Marketing,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11282,Graduate Certificate in Marketing,GradCertMktg,80505,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11282,2,Graduate Certificate in Marketing,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11282,Graduate Certificate in Marketing,GradCertMktg,80505,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11283,1,Graduate Certificate in Speech and Language Sciences,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11283,Graduate Certificate in Speech and Language Sciences,GradCertSpLangSc,61707,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11283,1,Graduate Certificate in Speech and Language Sciences,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11283,Graduate Certificate in Speech and Language Sciences,GradCertSpLangSc,61707,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10095,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11285,1,Graduate Certificate in Medical Biotechnology,Active,GC,Graduate Certificate,24,0,0,0,N,Science,C11285,Graduate Certificate in Medical Biotechnology,GradCertMedBiotech,10000,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11285,1,Graduate Certificate in Medical Biotechnology,Active,GC,Graduate Certificate,24,0,0,0,N,Science,C11285,Graduate Certificate in Medical Biotechnology,GradCertMedBiotech,10000,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10100,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11287,1,Graduate Certificate in Forensic Science,Active,GC,Graduate Certificate,24,0,0,0,N,Science,C11287,Graduate Certificate in Forensic Science,GradCertForSc,19903,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10100,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11287,1,Graduate Certificate in Forensic Science,Active,GC,Graduate Certificate,24,0,0,0,N,Science,C11287,Graduate Certificate in Forensic Science,GradCertForSc,19903,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11289,2,Graduate Certificate in Media Practice and Industry,Active,GC,Graduate Certificate,24,0,0,0,G,Arts and Social Sciences,C11289,Graduate Certificate in Media Practice and Industry,GradCertMediaPracInd,100701,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10030,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11289,2,Graduate Certificate in Media Practice and Industry,Active,GC,Graduate Certificate,24,0,0,0,G,Arts and Social Sciences,C11289,Graduate Certificate in Media Practice and Industry,GradCertMediaPracInd,100701,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11292,1,Graduate Certificate in Vision Science,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11292,Graduate Certificate in Vision Science,GradCertVisSc,69999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11292,1,Graduate Certificate in Vision Science,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11292,Graduate Certificate in Vision Science,GradCertVisSc,69999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10095,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11294,2,Graduate Certificate in Advanced Pharmacy Practice,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11294,Graduate Certificate in Advanced Pharmacy Practice,GC Adv Pharmacy Practice,60501,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11294,2,Graduate Certificate in Advanced Pharmacy Practice,Active,GC,Graduate Certificate,24,0,0,0,W,Graduate School of Health,C11294,Graduate Certificate in Advanced Pharmacy Practice,GC Adv Pharmacy Practice,60501,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10095,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11296,1,Graduate Certificate in Information Systems,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11296,Graduate Certificate in Information Systems,GradCert in Informatn Systems,20300,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10070,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11296,1,Graduate Certificate in Information Systems,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11296,Graduate Certificate in Information Systems,GradCert in Informatn Systems,20300,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10120,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,21035,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10120,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,Transdisciplinary Innovation,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11297,1,Graduate Certificate in Creative Intelligence and Strategic Innovation,Active,GC,Graduate Certificate,24,0,0,0,C,TD School,C11297,Graduate Certificate in Creative Intelligence and Strategic Innovation,GC Creat Intell and Strat Inn,80399,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,21035,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11298,1,Graduate Certificate in Professional Practice,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11298,Graduate Certificate in Professional Practice,Grad Cert Professional Practic,29999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10070,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11298,1,Graduate Certificate in Professional Practice,Active,GC,Graduate Certificate,24,0,0,0,D,Engineering and Information Technology,C11298,Graduate Certificate in Professional Practice,Grad Cert Professional Practic,29999,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,ATT02,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
C11299,3,Graduate Certificate in Behavioural Economics,Active,GC,Graduate Certificate,24,0,0,0,B,Business,C11299,Graduate Certificate in Behavioural Economics,GC Behavioural Economics,91901,Graduate Certificate,Graduate Certificate,0.5,Coursework,Course,,,,,,10010,AC,CR,GRADCERT,GRCT,,$CWK,,,,,,,,,,,
